word	cue_validity
stocker.n.01	0.015172148595600243
hatchling.n.01	0.010656311112515492
head.n.02	0.002261737438948436
migrator.n.02	0.003782227739521279
molter.n.01	0.0037401631430490235
pet.n.01	0.010789951588860749
stayer.n.01	0.0037896764476859613
stunt.n.02	0.00717489492503607
pollard.n.02	0.5391894978392682
marine_animal.n.01	0.0046128685527411775
by-catch.n.01	0.006865355814931284
amphidiploid.n.01	0.0034118081783449323
diploid.n.01	0.000132013201320132
haploid.n.01	0.04797254476278193
heteroploid.n.01	0.01975573382332065
polyploid.n.01	0.000132013201320132
female.n.01	0.006598156602074847
hen.n.04	0.001830858519365541
male.n.01	0.006598156602074847
adult.n.02	0.022265293139740294
young.n.01	0.06280618618160247
orphan.n.04	5.0704796673765336e-05
young_mammal.n.01	0.0011130026509571205
baby.n.06	0.03134798404612408
pup.n.01	0.06700859099177936
wolf_pup.n.01	0.001644344645965742
puppy.n.01	0.09195722076901743
cub.n.03	0.0491813321073334
lion_cub.n.01	0.001644344645965742
bear_cub.n.01	0.0019183923302628098
tiger_cub.n.01	0.001644344645965742
kit.n.03	0.047613696441030265
suckling.n.03	0.08054626532887403
sire.n.03	0.002336169119457546
dam.n.03	0.0026239136549343783
thoroughbred.n.03	0.004427190862418727
giant.n.01	0.00010094891984655764
vent.n.02	0.05456152589581638
animalcule.n.01	0.007754908872265166
survivor.n.03	0.010682349574660008
mutant.n.02	0.00015165371652032297
carnivore.n.02	0.0007978130313448155
herbivore.n.01	1.005214372707251
insectivore.n.02	0.0021183974750527924
acrodont.n.01	0
pleurodont.n.01	0.01625681423062684
form_genus.n.02	0.003080572669898427
horn.n.02	0.01198997485723794
antler.n.01	0.0029965690767642843
tuft.n.02	0.0026846048469704098
horn.n.06	0.01198997485723794
crest.n.05	0.010530762292929638
topknot.n.02	0.010450916983231246
microorganism.n.01	0.006283051124020481
monad.n.03	0.004249898299175068
aerobe.n.01	0.007272271023065822
anaerobe.n.01	0
obligate_anaerobe.n.01	0.010287489736683378
hybrid.n.03	1.1277583292222992
dihybrid.n.01	0.04803004936137156
monohybrid.n.01	0.04942932562547691
polymorph.n.01	0.007663085713592235
relative.n.02	0.10114583902433812
intestinal_flora.n.01	0.017276530917168104
virus.n.01	0.0028533094812164582
arbovirus.n.01	0.0038542091663266694
capsid.n.02	0.0031090032368117576
virion.n.01	0.004681098073132094
adenovirus.n.01	0.0038542091663266694
parainfluenza_virus.n.01	0.0038542091663266694
arenavirus.n.01	0.0038542091663266694
junin_virus.n.01	0.0038542091663266694
lassa_virus.n.01	0.0038542091663266694
lymphocytic_choriomeningitis_virus.n.01	0.0038542091663266694
machupo_virus.n.01	0.0038542091663266694
bunyaviridae.n.01	0.003000646978515412
bunyavirus.n.01	0.0038542091663266694
filoviridae.n.01	0.004390226762773994
filovirus.n.01	0.0038542091663266694
ebola_virus.n.01	0.0038542091663266694
marburg_virus.n.01	0.0038542091663266694
togaviridae.n.01	0.002423947433707643
alphavirus.n.01	0.0038542091663266694
flaviviridae.n.01	0.0030392187374276482
flavivirus.n.01	0.0038542091663266694
west_nile_virus.n.01	0.0038542091663266694
arenaviridae.n.01	0.001947796725976759
rhabdoviridae.n.01	0.004947641046153938
vesiculovirus.n.01	0.0038542091663266694
reoviridae.n.01	0.0016611051028758495
poxvirus.n.01	0.0038542091663266694
myxoma_virus.n.01	0.0038542091663266694
variola_virus.n.01	0.0038542091663266694
variola_major.n.02	0.006464787771305709
variola_minor.n.02	0.05271737296979557
tobacco_mosaic_virus.n.01	0.029142792674869578
viroid.n.01	0.008181163182771643
bacteriophage.n.01	0.01292623744787737
coliphage.n.01	0.0019230769230769232
typhoid_bacteriophage.n.01	0.010789817417724393
plant_virus.n.01	0.0038542091663266694
animal_virus.n.01	0.0038542091663266694
hepadnavirus.n.01	0.0038542091663266694
retrovirus.n.01	0.0038542091663266694
human_t-cell_leukemia_virus-1.n.01	0.006839645352162647
human_immunodeficiency_virus.n.01	0.003904913963000435
myxovirus.n.01	0.0038542091663266694
orthomyxovirus.n.01	0.0038542091663266694
paramyxovirus.n.01	0.0038542091663266694
respiratory_syncytial_virus.n.01	0.0038542091663266694
picornavirus.n.01	0.0038542091663266694
poliovirus.n.01	0.0038542091663266694
hepatitis_a_virus.n.01	0.0038542091663266694
enterovirus.n.01	0.0038542091663266694
coxsackievirus.n.01	0.0038542091663266694
echovirus.n.01	0.0038542091663266694
rhinovirus.n.01	0.0038542091663266694
herpes.n.02	0.0038542091663266694
herpes_simplex.n.02	0.015499702209278876
herpes_simplex_1.n.01	0.03023016544643997
herpes_simplex_2.n.01	0.050836059381366594
herpes_zoster.n.02	0.0038542091663266694
herpes_varicella_zoster.n.01	0.006069196420309314
epstein-barr_virus.n.01	0.007305035383076769
cytomegalovirus.n.01	0.04325758992301219
varicella_zoster_virus.n.01	0.0036218133143978808
papovavirus.n.01	0.0038542091663266694
human_papilloma_virus.n.01	0.0038542091663266694
polyoma.n.01	0.021192337003639487
rhabdovirus.n.01	0.0038542091663266694
lyssavirus.n.01	0.0038542091663266694
reovirus.n.01	0.0038542091663266694
rotavirus.n.01	0.0038542091663266694
parvovirus.n.01	0.015018402044171134
slow_virus.n.01	0.0038542091663266694
onion_yellow-dwarf_virus.n.01	0.0036218133143978808
potato_yellow-dwarf_virus.n.01	0.009334233018443544
monera.n.01	0.01617733050747696
moneran.n.01	0.00971460770768329
animal_order.n.01	0.0035917159826925962
protoctist_order.n.01	0.0013123359580052493
division_archaebacteria.n.01	0.0053348851014218554
archaebacteria.n.01	0.03054410621935913
methanogen.n.01	0.0048673797477007666
halophile.n.01	0.0009865732784463785
halobacteria.n.01	0.007134700275897586
thermoacidophile.n.01	0.017682091934197675
bacteria.n.01	0.014363429780147745
acidophil.n.01	0.017605208550267454
probiotic.n.01	0.020541152061170888
bacteroid.n.01	0.008204947167055898
bacillus.n.01	0.014530878585967884
bacillus_anthracis.n.01	0.010864813667911885
bacillus_subtilis.n.01	0.06554468798579487
yersinia_pestis.n.01	0.002423947433707643
coccus.n.01	0.04473712084648335
coccobacillus.n.01	0.008994710581260936
brucella.n.01	0.007131392066207783
spirillum.n.02	0.016415829370412298
heliobacter.n.01	0.010340095619373749
heliobacter_pylori.n.01	0.01841964233402598
bacteria_order.n.01	0.00379030234013069
bacteria_family.n.01	0.014363429780147745
bacteria_genus.n.01	0.014363429780147745
bacteria_species.n.01	0.014363429780147745
pseudomonas_pyocanea.n.01	0.007920463568521649
aerobacter.n.01	0.0033107239188584535
aerobacter_aerogenes.n.01	0.015356274145085134
rhizobiaceae.n.01	0.004095126328659258
rhizobium.n.01	0.005988842469483988
agrobacterium.n.01	0.011413906003231762
agrobacterium_tumefaciens.n.01	0.011097388849682428
division_eubacteria.n.01	0.005122942191907709
eubacteria.n.01	0.0337898453309499
eubacteriales.n.01	0.00462967034498998
bacillaceae.n.01	0.003912002813189422
genus_bacillus.n.01	0.0021300863745845455
genus_clostridium.n.01	0.002267855574125715
clostridium.n.01	0.008058837607472173
botulinus.n.01	0.0098621413506093
clostridium_perfringens.n.01	0.003180829196932312
cyanophyta.n.01	0.005804362010516061
schizophyta.n.01	0.04401528728884115
schizomycetes.n.01	0.006597060826091832
class_cyanobacteria.n.01	0.007142877016436922
cyanobacteria.n.01	0.009639589449063216
myxophyceae.n.01	0.01771095213325697
nostocaceae.n.01	0.004616597701665922
genus_nostoc.n.01	0.0014203054236344918
nostoc.n.01	0.002768551224249723
oscillatoriaceae.n.01	0.006077776761079764
genus_trichodesmium.n.01	0.0021300863745845455
trichodesmium.n.01	0.006016641889238278
phototrophic_bacteria.n.01	0.013433197222008211
purple_bacteria.n.01	0.013433197222008211
pseudomonadales.n.01	0.007576149341437335
pseudomonodaceae.n.01	0.006822589994524252
pseudomonas.n.01	0.011973830006042668
ring_rot_bacteria.n.01	0.01098440486164988
pseudomonad.n.01	0.004582526330840818
xanthomonas.n.01	0.007787819739133487
xanthomonad.n.01	0.0037514668384227845
athiorhodaceae.n.01	0.007653945362092557
nitrobacteriaceae.n.01	0.011281892801911629
nitrobacter.n.01	0.0033107239188584535
nitric_bacteria.n.01	0.015431270395272624
nitrosomonas.n.01	0.008411956618563522
nitrosobacteria.n.01	0.013433197222008211
thiobacteriaceae.n.01	0.014086897175899405
genus_thiobacillus.n.01	0.0021300863745845455
thiobacillus.n.01	0.005244826420017661
thiobacteria.n.01	0.015431270395272624
spirillaceae.n.01	0.007080403449637027
genus_spirillum.n.01	0.004900585614170569
spirillum.n.01	0.004469526192192018
ratbite_fever_bacterium.n.01	0.007356429550429568
genus_vibrio.n.01	0.009504485753482027
vibrio.n.01	0.05037941636793062
comma_bacillus.n.01	0.022906396216361827
vibrio_fetus.n.01	0.0011356889273807156
bacteroidaceae.n.01	0.018395018241235572
bacteroides.n.01	0.0072637797988786045
calymmatobacterium.n.01	0.009078030936148855
calymmatobacterium_granulomatis.n.01	0.0021132747538025053
francisella.n.01	0.010518374723078419
francisella_tularensis.n.01	0.012014455190016569
gonococcus.n.01	0.004914688822438203
corynebacteriaceae.n.01	0.025471135757300593
corynebacterium.n.01	0.04205634369138861
genus_corynebacterium.n.01	0.0021300863745845455
corynebacterium_diphtheriae.n.01	0.0167346929817746
genus_listeria.n.01	0.0026024354993286368
listeria.n.01	0.006311925998476192
listeria_monocytogenes.n.01	0.04754070883217914
enterobacteriaceae.n.01	0.012159855927460356
enteric_bacteria.n.01	0.02304967719277707
genus_escherichia.n.01	0.0030934736916884416
escherichia.n.01	0.007541058295394416
escherichia_coli.n.01	0.11630045914083145
genus_klebsiella.n.01	0.04784931006382373
klebsiella.n.01	0.08585222502099076
genus_salmonella.n.01	0.0019980731732644136
salmonella.n.01	0.0019980731732644136
salmonella_enteritidis.n.01	0.0019980731732644136
salmonella_typhimurium.n.01	0.0019980731732644136
typhoid_bacillus.n.01	0.520276281750571
genus_serratia.n.01	0.0017821375535816298
serratia_marcescens.n.01	0.006365923405496166
genus_shigella.n.01	0.0019690572860398305
shigella.n.01	0.007030265629589912
shiga_bacillus.n.01	0.01008450735544405
genus_erwinia.n.01	0.1002329621211667
erwinia.n.01	0.006918416919248546
endospore-forming_bacteria.n.01	0.00961505513709372
rickettsiales.n.01	0.03980424199336699
rickettsiaceae.n.01	0.024069269649900017
genus_rickettsia.n.01	0.0030934736916884416
rickettsia.n.01	0.027788176827633012
tumor_virus.n.01	0.0038542091663266694
wound_tumor_virus.n.01	0.005834371809783058
vector.n.04	0.0052520862023711454
cosmid.n.01	0.009567185410995483
chlamydiaceae.n.01	0.0035739155129829113
genus_chlamydia.n.01	0.0023886558984857614
chlamydia.n.02	0.0011806375442739079
chlamydia_psittaci.n.01	0.5152896904151568
chlamydia_trachomatis.n.01	0.5056786198009476
mycoplasmatales.n.01	0.007827323496700234
mycoplasmataceae.n.01	0.010952187943931978
genus_mycoplasma.n.01	0.002988663710318704
mycoplasma.n.01	0.013889186321515116
pleuropneumonialike_organism.n.01	0.005776546037291652
legionella_pneumophilia.n.01	0.38239159642361054
nitrobacterium.n.01	0.015356274145085134
nitrate_bacterium.n.01	0.015356274145085134
nitrite_bacterium.n.01	0.00846227600947455
actinomycetales.n.01	0.005969858539033559
actinomycete.n.01	0.02707083707594762
actinomycetaceae.n.01	0.0063013791788479045
genus_actinomyces.n.01	0.000132013201320132
actinomyces.n.01	0.008204947167055898
streptomycetaceae.n.01	0.006822589994524252
genus_streptomyces.n.01	0.0021300863745845455
streptomyces.n.01	0.03903511021030145
streptomyces_erythreus.n.01	0.003813637839671126
streptomyces_griseus.n.01	0.0062884069554959504
potato_scab_bacteria.n.01	0.0242230146397326
mycobacteriaceae.n.01	0.015431270395272624
genus_mycobacterium.n.01	0.006204467717758051
mycobacteria.n.01	0.016286506703224665
tubercle_bacillus.n.01	0.006175058978157196
penicillin-resistant_bacteria.n.01	0.015356274145085134
pus-forming_bacteria.n.01	0.013433197222008211
rod.n.02	0.0017663257187535697
streptobacillus.n.01	0.0019980731732644136
leprosy_bacillus.n.01	0.007977415829033946
order_myxobacteria.n.01	0.022584284390058593
polyangiaceae.n.01	0.01478081206470705
polyangium.n.01	0.019850810774622217
myxobacteria.n.01	0.05304146640024593
micrococcaceae.n.01	0.0024327724047876666
micrococcus.n.01	0.013565210423328342
genus_staphylococcus.n.01	0.007134700275897586
staphylococcus.n.01	0.07208891538588001
lactobacillaceae.n.01	0.014128434467704317
genus_lactobacillus.n.01	0.0021300863745845455
lactobacillus.n.01	0.0019980731732644136
acidophilus.n.01	0.01107245451643792
genus_diplococcus.n.01	0.0021300863745845455
diplococcus.n.01	0.0019980731732644136
pneumococcus.n.01	0.03452577247390417
genus_streptococcus.n.01	0.007134700275897586
streptococcus.n.01	0.035923497555839776
streptococcus_anhemolyticus.n.01	0.007002687074577454
spirochaetales.n.01	0.034225760088964094
spirochaetaceae.n.01	0.0032638711333142873
spirochaeta.n.01	0.011322859314266994
spirochete.n.01	0.053721907631183986
treponemataceae.n.01	0.006656139511186016
genus_treponema.n.01	0.009034554074381945
treponema.n.01	0.0035090628743485886
genus_borrelia.n.01	0.0016335498169173842
borrelia.n.01	1.3400860130654164
borrelia_burgdorferi.n.01	0.35111213957157333
genus_leptospira.n.01	0.001986383091034254
leptospira.n.01	0.00477901545095221
plankton.n.01	0.004665767861855841
phytoplankton.n.01	1.042803844256577
planktonic_algae.n.01	0.0028038442565770797
zooplankton.n.01	0.01634868719302805
nekton.n.01	0.02731012077359743
microbe.n.01	0.253390033164085
parasite.n.01	0.0050348467106005775
endoparasite.n.01	0.07476586810426852
ectoparasite.n.01	0.01843462301205215
host.n.03	0.004964862398679583
intermediate_host.n.01	0.12559805017160536
definitive_host.n.01	0.006143382142211523
pathogen.n.01	0.0019230769230769232
commensal.n.01	0.011926447817231052
myrmecophile.n.01	0.0015100767268661514
protoctista.n.01	0.0026474490261379556
protoctist.n.01	0.12718654716947936
protista.n.01	0.01116832928092759
protist.n.01	0.02096727955084377
protoctist_family.n.01	0.0005980501716053472
protoctist_genus.n.01	0.0016812870525912676
pyrrophyta.n.01	0.006021614155327998
protozoa.n.01	0.12612106030914633
protozoan.n.01	0.06230139573369002
sarcodina.n.01	0.003997317825150379
sarcodinian.n.01	0.003157153714781071
actinopoda.n.01	0.01282023537343788
actinopod.n.01	0.0013764439493047127
heliozoa.n.01	0.0359354385517093
heliozoan.n.01	0.022985688211611705
radiolaria.n.01	0.020221862456043165
radiolarian.n.01	0.01033865902249331
rhizopoda.n.01	0.002678571302724783
rhizopod.n.01	0.017870902830345852
amoebida.n.01	0.005513942744000179
genus_amoeba.n.01	0.0019411862578504824
endamoebidae.n.01	0.004593239216610488
endamoeba.n.01	0.006549311847222553
endameba.n.01	0.0028959909623869173
ameba.n.01	0.002361297451763779
endamoeba_histolytica.n.01	0.0032260798736443433
foraminifera.n.01	0.03280623109903453
foram.n.01	0.001973714991942675
globigerinidae.n.01	0.005927207668501969
genus_globigerina.n.01	0.0035125552055753594
globigerina.n.01	0.005045974335814137
nummulitidae.n.01	0.010370006684717327
nummulite.n.01	0.022734281969910765
testacea.n.01	0.004355843269947289
testacean.n.01	0.001644344645965742
arcellidae.n.01	0.017055828424077147
genus_arcella.n.01	0.003080572669898427
arcella.n.01	0.017173338107128837
genus_difflugia.n.01	0.00030795837135418026
difflugia.n.01	0.0025036673234196884
ciliata.n.01	0.00757558885157111
ciliate.n.01	0.026092222642705748
infusoria.n.01	0.006102474163424297
infusorian.n.01	0.0008920999888056211
genus_paramecium.n.01	0.0018185323894810686
paramecium.n.01	0.005970015675208307
genus_tetrahymena.n.01	0.0018185323894810686
tetrahymena.n.01	0.002130727751121088
genus_stentor.n.01	0.009504485753482027
stentor.n.03	0.044482249118352836
genus_vorticella.n.01	0.001986383091034254
vorticella.n.01	0.01468366564686261
alga.n.01	0.0029132618553993793
seaweed.n.01	0.029486760956069842
arame.n.01	0.0012966072799926072
wrack.n.01	0.035555719994080213
seagrass.n.01	0.0034305440283146907
sea_wrack.n.02	0.037874869587726886
chlorophyll.n.01	0.033366204150353566
chlorophyll_a.n.01	0.006410211973158123
chlorophyll_b.n.01	0.006410211973158123
chlorophyll_c.n.01	0.04257156317154681
chlorophyll_d.n.01	0.00476579464770171
bacteriochlorophyll.n.01	0.011281892801911629
phycobilin.n.01	0.017334581402064668
phycoerythrin.n.01	0.0024005776455363276
phycocyanin.n.01	0.024942274538832708
heterokontophyta.n.01	0.007924263642532054
chrysophyta.n.01	0.0087212349306568
golden_algae.n.01	0.006760446745396481
yellow-green_algae.n.01	0.01066914382720952
chrysophyceae.n.01	0.011676562157598417
xanthophyceae.n.01	0.006786262654686742
bacillariophyceae.n.01	0.02795637631491915
diatom.n.01	0.0038499636217007513
heterotrichales.n.01	0.0038372323115594496
tribonemaceae.n.01	0.0035739155129829113
tribonema.n.01	0.00353726031117806
conferva.n.01	0.004352452078339017
confervoid_algae.n.01	0.00131265074559404
phaeophyceae.n.01	0.008421360415189292
phaeophyta.n.01	0.0359080480121773
brown_algae.n.01	0.00131265074559404
laminariales.n.01	0.0038617345958303685
laminariaceae.n.01	0.003588390003889464
laminaria.n.01	0.013680303345644837
kelp.n.01	0.0037010089239479247
sea_tangle.n.01	0.01630257516065017
tang.n.06	0.010108623585548314
fucales.n.01	0.08148247451277024
cyclosporeae.n.01	0.0011667804722105706
fucaceae.n.01	0.0025647856061077985
fucoid.n.02	0.015643483267389863
fucoid.n.01	0.013307314147932318
rockweed.n.01	0.009645265379296764
genus_fucus.n.01	0.003968857683876795
fucus.n.01	0.001644344645965742
serrated_wrack.n.01	0.014005423520738323
bladderwrack.n.02	0.06756371203197505
ascophyllum.n.01	0.004982384038598272
bladderwrack.n.01	0.04116382134335763
genus_sargassum.n.01	0.006147506921349561
gulfweed.n.01	0.0401651980842975
euglenophyta.n.01	0.014820155297969843
euglenophyceae.n.01	0.008580070133437754
euglenaceae.n.01	0.013652602983233352
genus_euglena.n.01	0.003931805802899237
euglena.n.01	0.012261902557292807
euglenoid.n.01	0.006368001903691784
chlorophyta.n.01	0.0067925042149353295
chlorophyceae.n.01	0.002346236874969195
green_algae.n.01	0.009109234493256298
ulvophyceae.n.01	0.002921555528016909
ulvales.n.01	0.006552336747834389
ulvaceae.n.01	0.023682345689157783
ulva.n.01	0.04643174487426487
sea_lettuce.n.01	0.019293150187836658
volvocales.n.01	0.015547923665549019
volvocaceae.n.01	0.005974807694605071
volvox.n.01	0.04044202449531759
chlamydomonadaceae.n.01	0.0063013791788479045
chlamydomonas.n.01	0.008120841270505412
zygnematales.n.01	0.017097184419140366
zygnemataceae.n.01	0.005052574725851026
zygnema.n.01	0.010733139491529663
pond_scum.n.01	0.009082176685224277
genus_spirogyra.n.01	0.009482270297959686
spirogyra.n.01	0.012581850359684654
chlorococcales.n.01	0.012340271635286688
chlorococcum.n.01	0.010595050993773362
genus_chlorella.n.01	0.026623747845038386
chlorella.n.01	0.04405573547270401
oedogoniales.n.01	0.012706593421913057
oedogoniaceae.n.01	0.00348557320836044
oedogonium.n.01	0.0029878998420424345
charophyceae.n.01	0.009260030180621067
charales.n.01	0.011493332175543224
characeae.n.01	0.005052574725851026
stonewort.n.01	0.01502935004308351
chara.n.01	0.018149767433139993
nitella.n.01	0.01620581845114372
desmidiaceae.n.01	0.0032638711333142873
desmidium.n.01	0.018941095786858365
desmid.n.01	0.006095131554437026
rhodophyta.n.01	0.014085643337085873
rhodophyceae.n.01	0.016293844152624058
red_algae.n.01	0.003045275056719511
sea_moss.n.02	0.004654175718074715
gigartinaceae.n.01	0.005052574725851026
chondrus.n.01	0.0015686647918237897
irish_moss.n.01	0.0326803724568224
rhodymeniaceae.n.01	0.08742845966199259
rhodymenia.n.01	0.007882589019659778
dulse.n.01	0.005735063266562913
bangiaceae.n.01	0.0067476462225584625
porphyra.n.01	0.0039033878520041776
red_laver.n.01	0.0034201226159610134
eukaryote.n.01	0.010733165946246775
prokaryote.n.01	0.20158302625927246
zooid.n.01	0.006786262654686742
mastigophora.n.01	0.01744208451930341
flagellate.n.01	1.0296602261762848
dinoflagellata.n.01	0.0029566806039709914
dinoflagellate.n.01	0.0024005776455363276
genus_noctiluca.n.01	0.0013405217737833884
noctiluca.n.01	0.02125600700059678
peridiniidae.n.01	0.008440798076396666
peridinium.n.01	0.005092518427227609
peridinian.n.01	0.004082562324518944
zoomastigina.n.01	0.001467715871977232
leishmania.n.01	0.024818213411630412
zoomastigote.n.01	0.004250800661579306
hypermastigina.n.01	0.5028810007498292
hypermastigote.n.01	0.02460370116558071
polymastigina.n.01	0.004915894202788064
polymastigote.n.01	0.0012085085724632563
genus_costia.n.01	0.00525845342085913
costia.n.01	0.01847419129818086
genus_giardia.n.01	0.00030795837135418026
giardia.n.01	0.005175267863105972
chilomastix.n.01	0.005131760301661003
hexamita.n.01	0.015357262496030422
genus_trichomonas.n.01	0.0021300863745845455
trichomonad.n.01	0.010958277563055667
phytomastigina.n.01	0.00264835341625114
plantlike_flagellate.n.01	0.005708762175286906
cryptophyta.n.01	0.014374686928225898
cryptophyceae.n.01	0.011294923633580096
cryptomonad.n.01	0.006288302779316947
sporozoa.n.01	0.012770100671329958
sporozoan.n.01	0.007349160127357158
sporozoite.n.01	0.007121322995153834
trophozoite.n.01	0.00831940141117198
merozoite.n.01	0.005488956518097372
telosporidia.n.01	0.01358593933436628
coccidia.n.01	0.015561394052934647
eimeriidae.n.01	0.0017361013530633402
genus_eimeria.n.01	0.00030795837135418026
coccidium.n.01	0.022936234349179112
gregarinida.n.01	0.004470246152794394
gregarine.n.01	0.02343224529870999
haemosporidia.n.01	0.0138133347325165
haemosporidian.n.01	0.003188884110986753
plasmodiidae.n.01	0.011329118104089889
genus_plasmodium.n.01	0.005243377259848077
plasmodium.n.02	0.030294011403784075
haemoproteidae.n.01	0.006428905336777787
haemoproteid.n.01	0.001237469644583132
haemoproteus.n.01	0.041420795901091746
genus_leucocytozoon.n.01	0.003984456264298668
leucocytozoan.n.01	0.036346108560060264
babesiidae.n.01	0.0033227388494269654
genus_babesia.n.01	0.005482619808425606
piroplasm.n.01	0.003784495421632204
acnidosporidia.n.01	0.006395828529578484
sarcosporidia.n.01	0.008459139078461015
sarcocystis.n.01	0.09281560363129301
sarcosporidian.n.01	0.012938065740737538
haplosporidia.n.01	0.0064755828554343125
haplosporidian.n.01	0.0124264174050674
cnidosporidia.n.01	0.006395828529578484
actinomyxidia.n.01	0.01352839785700963
actinomyxidian.n.01	0.008204947167055898
mycrosporidia.n.01	0.003905350166057539
microsporidian.n.01	0.01677053261734828
myxosporidia.n.01	0.009834598730391345
myxosporidian.n.01	0.006647783437775797
pseudopod.n.01	0.0069615933628071405
plasmodium.n.01	0.00871853209714656
malacopterygii.n.01	0.014437675099644097
soft-finned_fish.n.01	0.010055464721010739
ostariophysi.n.01	0.0039745838867159475
fish_family.n.01	0.0006730464217928378
fish_genus.n.01	0.005474104424021122
cypriniformes.n.01	0.006226355906046226
cypriniform_fish.n.01	0.00245979830413916
cobitidae.n.01	0.0030392187374276482
loach.n.01	0.0016289243838920476
cyprinidae.n.01	0.011322929386462476
cyprinid.n.01	0.007862647880599486
carp.n.02	0.042844780979572006
cyprinus.n.01	0.018462852179663796
domestic_carp.n.01	0.08206180830261771
leather_carp.n.01	0.02206456333189935
mirror_carp.n.01	0.013822129595126284
abramis.n.01	0.01168996754467029
european_bream.n.01	0.03243788504753341
tinca.n.01	0.04994318728096024
tench.n.01	0.017254625827094715
leuciscus.n.01	0.006180787984678164
dace.n.01	0.036862535429938524
chub.n.01	0.008072117285041973
shiner.n.04	0.04984558155805513
notropis.n.01	0.003835210001161958
emerald_shiner.n.01	0.007929382273335612
common_shiner.n.01	0.013183814506977214
notemigonus.n.01	0.0096352910546232
golden_shiner.n.01	0.020138851596707655
rutilus.n.01	0.011907514614686207
roach.n.05	0.007836041978730845
scardinius.n.01	0.015162778177648845
rudd.n.01	0.028599223242999027
phoxinus.n.01	0.005696587255499629
minnow.n.01	0.03171538725554758
gobio.n.01	0.003819256418980656
gudgeon.n.02	0.019392905285241974
carassius.n.01	0.018716240671825507
goldfish.n.01	0.010107599098729003
silverfish.n.02	0.005130058471583203
crucian_carp.n.01	0.05903083584896946
electrophoridae.n.01	0.007298863810747104
electrophorus.n.02	0.007116441562617456
electric_eel.n.01	0.07009140395186396
catostomidae.n.01	0.01020698934797981
catostomid.n.01	0.0018370440847196986
sucker.n.07	0.0012418573937114112
catostomus.n.01	0.008893928499565372
ictiobus.n.01	0.004274435825157148
buffalo_fish.n.01	0.010549460790166009
black_buffalo.n.01	0.007843873694513457
hypentelium.n.01	0.012695196022142119
hog_sucker.n.01	0.29297720899587265
maxostoma.n.01	0.01275993000658284
redhorse.n.01	0.01563091319026149
cyprinodontidae.n.01	0.0180599530175477
cyprinodont.n.01	0.008426819099618335
killifish.n.01	0.00533294115545997
fundulus.n.01	0.008373788886569858
mummichog.n.01	0.0031052992804905207
striped_killifish.n.01	0.03151631349755516
genus_rivulus.n.01	0.0027646076907869425
rivulus.n.01	0.0030303030303030303
jordanella.n.01	0.005877788484658308
flagfish.n.01	0.01591846258707108
xyphophorus.n.01	0.017396621122705656
swordtail.n.01	1.0658521710047093
lebistes.n.01	0.028664542959647262
guppy.n.01	0.014297636212652846
poeciliidae.n.01	0.012351238921586473
topminnow.n.01	0.050592030840419924
gambusia.n.01	0.005892610793836752
mosquitofish.n.01	0.014403043041164118
platypoecilus.n.01	0.012978004786428719
platy.n.01	1.0090371304294596
mollienesia.n.01	0.00909351284323765
mollie.n.01	0.002848380979255454
berycomorphi.n.01	0.014903705302035294
holocentridae.n.01	0.00500929811408932
holocentrus.n.01	0.01904696934535366
squirrelfish.n.02	0.013755184353715613
reef_squirrelfish.n.01	0.01128126563923509
deepwater_squirrelfish.n.01	0.007844577703690644
holocentrus_ascensionis.n.01	0.07928555670743226
soldierfish.n.01	0.005130058471583203
anomalopidae.n.01	0.0030392187374276482
genus_anomalops.n.01	0.005542212258003033
anomalops.n.01	0.5072643555613837
krypterophaneron.n.01	0.008963068304911793
photoblepharon.n.01	0.0027493023360976973
flashlight_fish.n.01	0.008405582797957627
zeomorphi.n.01	0.0027254300222534188
zeidae.n.01	0.01631907974243804
dory.n.03	0.00675229676318735
zeus.n.02	0.0071911306318053776
john_dory.n.01	0.007132418436571509
caproidae.n.01	0.008766715859419858
capros.n.01	0.018963612081515938
boarfish.n.02	0.016463747654205788
antigonia.n.01	0.014627730224213788
boarfish.n.01	0.005130058471583203
solenichthyes.n.01	0.005512379655048134
fistulariidae.n.01	0.007680850969141848
fistularia.n.01	0.012903870058403115
cornetfish.n.01	0.005130058471583203
gasterosteidae.n.01	0.0032552026290526143
stickleback.n.01	0.008196228483270805
gasterosteus.n.01	0.004914507621679211
three-spined_stickleback.n.01	0.005066016905503054
ten-spined_stickleback.n.01	0.004993146254239442
syngnathidae.n.01	0.007678865356543799
pipefish.n.01	0.01689517145127108
syngnathus.n.01	0.00698112962474118
dwarf_pipefish.n.01	0.01733651414661797
cosmocampus.n.01	0.3558229352005083
deepwater_pipefish.n.01	0.004809361567876411
hippocampus.n.02	0.09438560844387146
seahorse.n.02	0.0336066850121808
macrorhamphosidae.n.01	0.01739622489225732
snipefish.n.01	0.0035090628743485886
centriscidae.n.01	0.0031670206353081615
shrimpfish.n.01	0.005557658575034806
aulostomidae.n.01	0.002848353115276034
aulostomus.n.01	0.002516832016355332
trumpetfish.n.01	0.014602212116700122
cytostome.n.01	0.01509565979195385
cilium.n.01	0.01550987315162739
flagellum.n.02	0.001986383091034254
flame_cell.n.01	0.014493064818286808
investment.n.04	0.018242094981277587
pellicle.n.01	0.001644344645965742
embryo.n.02	0.011394370518146749
blastocoel.n.01	0.5717449580904902
